sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
canvas.Screen,11_14_4,2023-01-14T03:39:20.109Z,,,b,,,315,250.28,timeout,e.jpg,,,172057,172056.7,171559.447,171788.5,171576.222,171826.502,
flow.Sequence,11_14,2023-01-14T03:39:20.109Z,,,b,,,315,3092.454,completion,e.jpg,,,172057.3,172056.7,169180.6,169181.3,168964.246,171826.502,
canvas.Screen,11_15_0,2023-01-14T03:39:20.356Z,,,d,,,180,250.046,timeout,eR.jpg,,,172304.2,172303.8,172056.7,172057.6,171826.502,172076.548,
canvas.Screen,11_15_1,2023-01-14T03:39:21.108Z,,,d,,,180,749.803,timeout,eR.jpg,,,173055.8,173055.5,172303.8,172304.4,172076.548,172826.351,
canvas.Screen,11_15_2,2023-01-14T03:39:21.428Z,,,d,,,180,333.359,timeout,eR.jpg,,,173375.9,173375.6,173055.5,173056,172826.351,173159.71,
canvas.Screen,11_15_3,2023-01-14T03:39:23.696Z,,,d,TRUE,d,180,2483.39,response,eR.jpg,d,keypress(j),175643.8,175643.1,173375.6,173376.1,173159.71,175442.476,
canvas.Screen,11_15_4,2023-01-14T03:39:24.044Z,,,d,,,180,319.47,timeout,eR.jpg,,,175992.5,175992.2,175429.936,175651.2,175442.476,175761.946,
flow.Sequence,11_15,2023-01-14T03:39:24.045Z,,,d,,,180,4165.698,completion,eR.jpg,,,175992.8,175992.2,172056.7,172057.4,171826.502,175761.946,
flow.Loop,11,2023-01-14T03:39:24.045Z,,,,,,,58358.349,completion,,,,175993,175992.2,117863.8,117864.8,117633.851,175761.946,
canvas.Screen,12_0_0,2023-01-14T03:39:24.292Z,,,b,,,0,247.5,timeout,e.jpg,,,176240.3,176240,175992.2,175993.2,175761.946,176009.446,
canvas.Screen,12_0_1,2023-01-14T03:39:25.115Z,,,b,,,0,833.461,timeout,e.jpg,,,177063.7,177063.4,176240,176240.4,176009.446,176842.907,
canvas.Screen,12_0_2,2023-01-14T03:39:25.372Z,,,b,,,0,249.592,timeout,e.jpg,,,177320.7,177320.4,177063.4,177063.9,176842.907,177092.499,
canvas.Screen,12_0_3,2023-01-14T03:39:26.196Z,,,b,TRUE,b,0,1051.201,response,e.jpg,b,keypress(f),178144.1,178143.7,177320.4,177320.9,177092.499,177942.065,
canvas.Screen,12_0_4,2023-01-14T03:39:26.548Z,,,b,,,0,334.755,timeout,e.jpg,,,178496.1,178495.9,177914.072,178144.6,177942.065,178276.82,
flow.Sequence,12_0,2023-01-14T03:39:26.548Z,,,b,,,0,2733.954,completion,e.jpg,,,178496.5,178495.9,175992.2,175993.2,175761.946,178276.82,
canvas.Screen,12_1_0,2023-01-14T03:39:26.885Z,,,b,,,270,332.258,timeout,e.jpg,,,178833.6,178833.3,178495.9,178496.7,178276.82,178609.078,
canvas.Screen,12_1_1,2023-01-14T03:39:27.643Z,,,b,,,270,766.505,timeout,e.jpg,,,179591.6,179591.3,178833.3,178833.8,178609.078,179375.583,
canvas.Screen,12_1_2,2023-01-14T03:39:27.909Z,,,b,,,270,263.049,timeout,e.jpg,,,179856.8,179856.6,179591.3,179591.8,179375.583,179638.632,
canvas.Screen,12_1_3,2023-01-14T03:39:29.340Z,,,b,TRUE,b,270,1647.968,response,e.jpg,b,keypress(f),181288,181286.6,179856.6,179857,179638.632,181107.18,
canvas.Screen,12_1_4,2023-01-14T03:39:29.636Z,,,b,,,270,251.342,timeout,e.jpg,,,181583.8,181583.5,181058.265,181290.8,181107.18,181358.522,
flow.Sequence,12_1,2023-01-14T03:39:29.636Z,,,b,,,270,3306.68,completion,e.jpg,,,181584.2,181583.5,178495.9,178496.7,178276.82,181358.522,
canvas.Screen,12_2_0,2023-01-14T03:39:29.963Z,,,d,,,90,333.386,timeout,eR.jpg,,,181911.5,181911.3,181583.5,181584.4,181358.522,181691.908,
canvas.Screen,12_2_1,2023-01-14T03:39:30.723Z,,,d,,,90,750.037,timeout,eR.jpg,,,182671.6,182671.4,181911.3,181911.8,181691.908,182441.945,
canvas.Screen,12_2_2,2023-01-14T03:39:30.972Z,,,d,,,90,250.164,timeout,eR.jpg,,,182920.3,182920.1,182671.4,182671.8,182441.945,182692.109,
canvas.Screen,12_2_3,2023-01-14T03:39:32.161Z,,,d,FALSE,d,90,1416.091,response,eR.jpg,b,keypress(f),184109.1,184108.2,182920.1,182920.5,182692.109,183907.929,
canvas.Screen,12_2_4,2023-01-14T03:39:32.436Z,,,d,,,90,242.862,timeout,eR.jpg,,,184384.2,184384,183895.57,184115.6,183907.929,184150.791,
flow.Sequence,12_2,2023-01-14T03:39:32.436Z,,,d,,,90,3025.478,completion,eR.jpg,,,184384.5,184384,181583.5,181584.3,181358.522,184150.791,
canvas.Screen,12_3_0,2023-01-14T03:39:32.684Z,,,d,,,315,257.61,timeout,eR.jpg,,,184631.8,184631.5,184384,184384.6,184150.791,184408.401,
canvas.Screen,12_3_1,2023-01-14T03:39:33.436Z,,,d,,,315,750.925,timeout,eR.jpg,,,185384,185383.8,184631.5,184632,184408.401,185159.326,
canvas.Screen,12_3_2,2023-01-14T03:39:33.763Z,,,d,,,315,331.986,timeout,eR.jpg,,,185711.5,185711.3,185383.8,185384.2,185159.326,185491.312,
canvas.Screen,12_3_3,2023-01-14T03:39:34.489Z,,,d,TRUE,d,315,944.888,response,eR.jpg,d,keypress(j),186437.4,186436.2,185711.3,185711.6,185491.312,186224.378,
canvas.Screen,12_3_4,2023-01-14T03:39:34.828Z,,,d,,,315,334.743,timeout,eR.jpg,,,186776.8,186776.3,186210.598,186439.2,186224.378,186559.121,
flow.Sequence,12_3,2023-01-14T03:39:34.829Z,,,d,,,315,2625.509,completion,eR.jpg,,,186777.1,186776.3,184384,184384.6,184150.791,186559.121,
canvas.Screen,12_4_0,2023-01-14T03:39:35.092Z,,,d,,,225,282.008,timeout,eR.jpg,,,187040.3,187039.9,186776.3,186777.2,186559.121,186841.129,
canvas.Screen,12_4_1,2023-01-14T03:39:35.875Z,,,d,,,225,749.888,timeout,eR.jpg,,,187823.2,187822.9,187039.9,187040.5,186841.129,187591.017,
canvas.Screen,12_4_2,2023-01-14T03:39:36.196Z,,,d,,,225,320.518,timeout,eR.jpg,,,188144.6,188144.4,187822.9,187823.4,187591.017,187911.535,
canvas.Screen,12_4_3,2023-01-14T03:39:37.836Z,,,d,TRUE,d,225,1872.465,response,eR.jpg,d,keypress(j),189784.8,189784,188144.4,188144.9,187911.535,189590.906,
canvas.Screen,12_4_4,2023-01-14T03:39:38.130Z,,,d,,,225,266.709,timeout,eR.jpg,,,190078,190077.6,189573.613,189790.3,189590.906,189857.615,
flow.Sequence,12_4,2023-01-14T03:39:38.130Z,,,d,,,225,3518.479,completion,eR.jpg,,,190078.2,190077.6,186776.3,186777.1,186559.121,189857.615,
canvas.Screen,12_5_0,2023-01-14T03:39:38.388Z,,,b,,,225,249.656,timeout,e.jpg,,,190336.7,190336.4,190077.6,190078.4,189857.615,190107.271,
canvas.Screen,12_5_1,2023-01-14T03:39:39.139Z,,,b,,,225,749.977,timeout,e.jpg,,,191087.7,191087.4,190336.4,190336.9,190107.271,190857.248,
canvas.Screen,12_5_2,2023-01-14T03:39:39.459Z,,,b,,,225,333.543,timeout,e.jpg,,,191407.6,191407.3,191087.4,191088,190857.248,191190.791,
canvas.Screen,12_5_3,2023-01-14T03:39:41.184Z,,,b,TRUE,b,225,1941.209,response,e.jpg,b,keypress(f),193132.6,193132,191407.3,191408,191190.791,192923.39,
canvas.Screen,12_5_4,2023-01-14T03:39:41.452Z,,,b,,,225,250.689,timeout,e.jpg,,,193399.9,193399.6,192912.846,193133.1,192923.39,193174.079,
flow.Sequence,12_5,2023-01-14T03:39:41.452Z,,,b,,,225,3541.985,completion,e.jpg,,,193400.3,193399.6,190077.6,190078.3,189857.615,193174.079,
canvas.Screen,12_6_0,2023-01-14T03:39:41.721Z,,,d,,,0,267.833,timeout,eR.jpg,,,193669,193668.8,193399.6,193400.4,193174.079,193441.912,
canvas.Screen,12_6_1,2023-01-14T03:39:42.547Z,,,d,,,0,831.292,timeout,eR.jpg,,,194495.4,194495.3,193668.8,193669.2,193441.912,194273.204,
canvas.Screen,12_6_2,2023-01-14T03:39:42.803Z,,,d,,,0,253.751,timeout,eR.jpg,,,194751.7,194751.4,194495.3,194495.6,194273.204,194526.955,
canvas.Screen,12_6_3,2023-01-14T03:39:43.549Z,,,d,TRUE,d,0,969.345,response,eR.jpg,d,keypress(j),195497.6,195496.3,194751.4,194751.9,194526.955,195289.772,
canvas.Screen,12_6_4,2023-01-14T03:39:43.820Z,,,d,,,0,250.533,timeout,eR.jpg,,,195768.7,195768.3,195272.983,195499.1,195289.772,195540.305,
flow.Sequence,12_6,2023-01-14T03:39:43.821Z,,,d,,,0,2594.221,completion,eR.jpg,,,195769,195768.3,193399.6,193400.4,193174.079,195540.305,
canvas.Screen,12_7_0,2023-01-14T03:39:44.068Z,,,b,,,45,249.665,timeout,e.jpg,,,196016.4,196016.1,195768.3,195769.1,195540.305,195789.97,
canvas.Screen,12_7_1,2023-01-14T03:39:44.820Z,,,b,,,45,750.004,timeout,e.jpg,,,196768.6,196768.4,196016.1,196016.6,195789.97,196539.974,
canvas.Screen,12_7_2,2023-01-14T03:39:45.075Z,,,b,,,45,266.36,timeout,e.jpg,,,197023.2,197022.9,196768.4,196768.7,196539.974,196806.334,
canvas.Screen,12_7_3,2023-01-14T03:39:47.177Z,,,b,TRUE,b,45,2318.266,response,e.jpg,b,keypress(f),199125.7,199124.6,197022.9,197023.5,196806.334,198922.68,
canvas.Screen,12_7_4,2023-01-14T03:39:47.523Z,,,b,,,45,317.121,timeout,e.jpg,,,199471.4,199471,198906.773,199137.3,198922.68,199239.801,
flow.Sequence,12_7,2023-01-14T03:39:47.523Z,,,b,,,45,3930.695,completion,e.jpg,,,199471.7,199471,195768.3,195769,195540.305,199239.801,
canvas.Screen,12_8_0,2023-01-14T03:39:47.851Z,,,d,,,45,336.896,timeout,eR.jpg,,,199799.3,199799,199471,199471.9,199239.801,199576.697,
canvas.Screen,12_8_1,2023-01-14T03:39:48.611Z,,,d,,,45,763.161,timeout,eR.jpg,,,200559.3,200559,199799,199799.7,199576.697,200339.858,
canvas.Screen,12_8_2,2023-01-14T03:39:48.868Z,,,d,,,45,250.747,timeout,eR.jpg,,,200816.8,200816.4,200559,200559.6,200339.858,200590.605,
canvas.Screen,12_8_3,2023-01-14T03:39:51.108Z,,,d,TRUE,d,45,2465.395,response,eR.jpg,d,keypress(j),203056.7,203056,200816.4,200817,200590.605,202855.462,
canvas.Screen,12_8_4,2023-01-14T03:39:51.387Z,,,d,,,45,253.125,timeout,eR.jpg,,,203335.6,203335.2,202838.679,203062.3,202855.462,203108.587,
flow.Sequence,12_8,2023-01-14T03:39:51.388Z,,,d,,,45,4095.399,completion,eR.jpg,,,203335.8,203335.2,199471,199471.8,199239.801,203108.587,
canvas.Screen,12_9_0,2023-01-14T03:39:51.644Z,,,b,,,180,264.081,timeout,e.jpg,,,203592.1,203591.7,203335.2,203336.1,203108.587,203372.668,
canvas.Screen,12_9_1,2023-01-14T03:39:52.403Z,,,b,,,180,749.599,timeout,e.jpg,,,204351.6,204351.3,203591.7,203592.4,203372.668,204122.267,
canvas.Screen,12_9_2,2023-01-14T03:39:52.652Z,,,b,,,180,244.624,timeout,e.jpg,,,204600,204599.6,204351.3,204351.8,204122.267,204366.891,
canvas.Screen,12_9_3,2023-01-14T03:39:54.887Z,,,b,TRUE,b,180,2467.609,response,e.jpg,b,keypress(f),206835.5,206834.5,204599.6,204600.3,204366.891,206638.29,
canvas.Screen,12_9_4,2023-01-14T03:39:55.244Z,,,b,,,180,333.55,timeout,e.jpg,,,207192,207191.6,206621.204,206843.7,206638.29,206971.84,
flow.Sequence,12_9,2023-01-14T03:39:55.244Z,,,b,,,180,4083.013,completion,e.jpg,,,207192.3,207191.6,203335.2,203336,203108.587,206971.84,
canvas.Screen,12_10_0,2023-01-14T03:39:55.508Z,,,b,,,315,266.531,timeout,e.jpg,,,207456,207455.9,207191.6,207192.4,206971.84,207238.371,
canvas.Screen,12_10_1,2023-01-14T03:39:56.267Z,,,b,,,315,750.037,timeout,e.jpg,,,208215.6,208215.2,207455.9,207456.1,207238.371,207988.408,
canvas.Screen,12_10_2,2023-01-14T03:39:56.595Z,,,b,,,315,333.234,timeout,e.jpg,,,208543.5,208543.1,208215.2,208215.7,207988.408,208321.642,
canvas.Screen,12_10_3,2023-01-14T03:39:58.495Z,,,b,TRUE,b,315,2120.458,response,e.jpg,b,keypress(f),210442.9,210442.1,208543.1,208543.7,208321.642,210237.78,
canvas.Screen,12_10_4,2023-01-14T03:39:58.772Z,,,b,,,315,250.526,timeout,e.jpg,,,210720,210719.6,210227.871,210452.1,210237.78,210488.306,
flow.Sequence,12_10,2023-01-14T03:39:58.772Z,,,b,,,315,3747.76,completion,e.jpg,,,210720.3,210719.6,207191.6,207192.3,206971.84,210488.306,
canvas.Screen,12_11_0,2023-01-14T03:39:59.091Z,,,b,,,135,333.525,timeout,e.jpg,,,211039.6,211039.2,210719.6,210720.5,210488.306,210821.831,
canvas.Screen,12_11_1,2023-01-14T03:39:59.853Z,,,b,,,135,749.412,timeout,e.jpg,,,211800.9,211800.6,211039.2,211039.7,210821.831,211571.243,
canvas.Screen,12_11_2,2023-01-14T03:40:00.099Z,,,b,,,135,253.348,timeout,e.jpg,,,212047.4,212047.1,211800.6,211801.1,211571.243,211824.591,
canvas.Screen,12_11_3,2023-01-14T03:40:02.622Z,,,b,TRUE,b,135,2744.609,response,e.jpg,b,keypress(f),214570.4,214569.2,212047.1,212047.7,211824.591,214370.681,
canvas.Screen,12_11_4,2023-01-14T03:40:02.972Z,,,b,,,135,333.374,timeout,e.jpg,,,214920.3,214920.1,214362.144,214581.6,214370.681,214704.055,
flow.Sequence,12_11,2023-01-14T03:40:02.972Z,,,b,,,135,4431.794,completion,e.jpg,,,214920.7,214920.1,210719.6,210720.4,210488.306,214704.055,
canvas.Screen,12_12_0,2023-01-14T03:40:03.308Z,,,d,,,270,333.409,timeout,eR.jpg,,,215256.6,215256.3,214920.1,214920.9,214704.055,215037.464,
canvas.Screen,12_12_1,2023-01-14T03:40:04.067Z,,,d,,,270,749.789,timeout,eR.jpg,,,216015.5,216015.2,215256.3,215256.8,215037.464,215787.253,
canvas.Screen,12_12_2,2023-01-14T03:40:04.315Z,,,d,,,270,250.514,timeout,eR.jpg,,,216263.8,216263.5,216015.2,216015.7,215787.253,216037.767,
canvas.Screen,12_12_3,2023-01-14T03:40:06.658Z,,,d,TRUE,d,270,2568.133,response,eR.jpg,d,keypress(j),218606.4,218605.9,216263.5,216264,216037.767,218403.354,
canvas.Screen,12_12_4,2023-01-14T03:40:07.004Z,,,d,,,270,316.918,timeout,eR.jpg,,,218952.1,218951.7,218387.599,218613.9,218403.354,218720.272,
flow.Sequence,12_12,2023-01-14T03:40:07.004Z,,,d,,,270,4247.645,completion,eR.jpg,,,218952.5,218951.7,214920.1,214920.8,214704.055,218720.272,
canvas.Screen,12_13_0,2023-01-14T03:40:07.331Z,,,d,,,180,337.094,timeout,eR.jpg,,,219279.7,219279.4,218951.7,218952.6,218720.272,219057.366,
canvas.Screen,12_13_1,2023-01-14T03:40:08.092Z,,,d,,,180,763.127,timeout,eR.jpg,,,220039.9,220039.5,219279.4,219280,219057.366,219820.493,
canvas.Screen,12_13_2,2023-01-14T03:40:08.348Z,,,d,,,180,250.82,timeout,eR.jpg,,,220296.5,220296.2,220039.5,220040.1,219820.493,220071.313,
canvas.Screen,12_13_3,2023-01-14T03:40:10.695Z,,,d,TRUE,d,180,2571.187,response,eR.jpg,d,keypress(j),222643.3,222642.5,220296.2,220296.7,220071.313,222436.201,
canvas.Screen,12_13_4,2023-01-14T03:40:10.964Z,,,d,,,180,253.342,timeout,eR.jpg,,,222912.2,222911.8,222419.758,222649.5,222436.201,222689.543,
flow.Sequence,12_13,2023-01-14T03:40:10.964Z,,,d,,,180,4191.528,completion,eR.jpg,,,222912.4,222911.8,218951.7,218952.5,218720.272,222689.543,
canvas.Screen,12_14_0,2023-01-14T03:40:11.220Z,,,d,,,135,246.985,timeout,eR.jpg,,,223167.9,223167.8,222911.8,222912.5,222689.543,222936.528,
canvas.Screen,12_14_1,2023-01-14T03:40:11.972Z,,,d,,,135,766.519,timeout,eR.jpg,,,223920.3,223920,223167.8,223168,222936.528,223703.047,
canvas.Screen,12_14_2,2023-01-14T03:40:12.235Z,,,d,,,135,262.325,timeout,eR.jpg,,,224183.7,224183.4,223920,223920.5,223703.047,223965.372,
canvas.Screen,12_14_3,2023-01-14T03:40:15.324Z,,,d,TRUE,d,135,3306.528,response,eR.jpg,d,keypress(j),227272.4,227271.9,224183.4,224184,223965.372,227069.009,
canvas.Screen,12_14_4,2023-01-14T03:40:15.603Z,,,d,,,135,283.261,timeout,eR.jpg,,,227551.3,227550.9,227051.848,227280,227069.009,227352.27,
flow.Sequence,12_14,2023-01-14T03:40:15.603Z,,,d,,,135,4861.357,completion,eR.jpg,,,227551.6,227550.9,222911.8,222912.5,222689.543,227352.27,
canvas.Screen,12_15_0,2023-01-14T03:40:15.956Z,,,b,,,90,333.658,timeout,e.jpg,,,227903.9,227903.6,227550.9,227551.7,227352.27,227685.928,
canvas.Screen,12_15_1,2023-01-14T03:40:16.724Z,,,b,,,90,766.638,timeout,e.jpg,,,228672.2,228671.9,227903.6,227904,227685.928,228452.566,
canvas.Screen,12_15_2,2023-01-14T03:40:16.980Z,,,b,,,90,249.977,timeout,e.jpg,,,228927.9,228927.6,228671.9,228672.4,228452.566,228702.543,
canvas.Screen,12_15_3,2023-01-14T03:40:18.581Z,,,b,TRUE,b,90,1825.657,response,e.jpg,b,keypress(f),230529,230528.2,228927.6,228928.1,228702.543,230349.134,
canvas.Screen,12_15_4,2023-01-14T03:40:18.955Z,,,b,,,90,336.212,timeout,e.jpg,,,230903.3,230902.9,230307.361,230534.4,230349.134,230685.346,
flow.Sequence,12_15,2023-01-14T03:40:18.955Z,,,b,,,90,3550.63,completion,e.jpg,,,230903.5,230902.9,227550.9,227551.7,227352.27,230685.346,
flow.Loop,12,2023-01-14T03:40:18.956Z,,,,,,,55140.954,completion,,,,230903.7,230902.9,175992.2,175993.1,175761.946,230685.346,
canvas.Screen,13_0_0,2023-01-14T03:40:19.220Z,,,d,,,225,251.377,timeout,eR.jpg,,,231168.1,231167.8,230902.9,230904,230685.346,230936.723,
canvas.Screen,13_0_1,2023-01-14T03:40:19.971Z,,,d,,,225,765.055,timeout,eR.jpg,,,231919.7,231919.4,231167.8,231168.4,230936.723,231701.778,
canvas.Screen,13_0_2,2023-01-14T03:40:20.308Z,,,d,,,225,335.043,timeout,eR.jpg,,,232256.5,232256.2,231919.4,231919.9,231701.778,232036.821,
canvas.Screen,13_0_3,2023-01-14T03:40:21.760Z,,,d,TRUE,d,225,1670.979,response,eR.jpg,d,keypress(j),233708.6,233707.8,232256.2,232256.7,232036.821,233501.411,
canvas.Screen,13_0_4,2023-01-14T03:40:22.035Z,,,d,,,225,283.609,timeout,eR.jpg,,,233983.6,233983.3,233484.777,233709.6,233501.411,233785.02,
flow.Sequence,13_0,2023-01-14T03:40:22.036Z,,,d,,,225,3297.954,completion,eR.jpg,,,233984,233983.3,230902.9,230904,230685.346,233785.02,
canvas.Screen,13_1_0,2023-01-14T03:40:22.387Z,,,b,,,180,320.14,timeout,e.jpg,,,234335.7,234335.4,233983.3,233984.1,233785.02,234105.16,
canvas.Screen,13_1_1,2023-01-14T03:40:23.140Z,,,b,,,180,763.065,timeout,e.jpg,,,235087.8,235087.5,234335.4,234336,234105.16,234868.225,
canvas.Screen,13_1_2,2023-01-14T03:40:23.403Z,,,b,,,180,266.458,timeout,e.jpg,,,235351.5,235351.4,235087.5,235088,234868.225,235134.683,
canvas.Screen,13_1_3,2023-01-14T03:40:24.367Z,,,b,TRUE,b,180,1179.817,response,e.jpg,b,keypress(f),236315.5,236314.5,235351.4,235351.7,235134.683,236117.728,
canvas.Screen,13_1_4,2023-01-14T03:40:24.723Z,,,b,,,180,333.792,timeout,e.jpg,,,236671.5,236671.1,236101.349,236324,236117.728,236451.52,
flow.Sequence,13_1,2023-01-14T03:40:24.724Z,,,b,,,180,2886.08,completion,e.jpg,,,236671.8,236671.1,233983.3,233984.1,233785.02,236451.52,
canvas.Screen,13_2_0,2023-01-14T03:40:24.980Z,,,b,,,0,258.958,timeout,e.jpg,,,236928.2,236927.9,236671.1,236672,236451.52,236710.478,
canvas.Screen,13_2_1,2023-01-14T03:40:25.739Z,,,b,,,0,757.53,timeout,e.jpg,,,237687.3,237687,236927.9,236928.5,236710.478,237468.008,
canvas.Screen,13_2_2,2023-01-14T03:40:25.996Z,,,b,,,0,250.979,timeout,e.jpg,,,237944.8,237944.4,237687,237687.6,237468.008,237718.987,
canvas.Screen,13_2_3,2023-01-14T03:40:26.689Z,,,b,TRUE,b,0,917.013,response,e.jpg,b,keypress(f),238636.9,238636,237944.4,237945,237718.987,238434.294,
canvas.Screen,13_2_4,2023-01-14T03:40:27.044Z,,,b,,,0,334.879,timeout,e.jpg,,,238992.4,238992,238417.629,238640.2,238434.294,238769.173,
flow.Sequence,13_2,2023-01-14T03:40:27.044Z,,,b,,,0,2540.48,completion,e.jpg,,,238992.7,238992,236671.1,236672,236451.52,238769.173,
canvas.Screen,13_3_0,2023-01-14T03:40:27.372Z,,,b,,,315,332.815,timeout,e.jpg,,,239320.2,239320,238992,238993,238769.173,239101.988,
canvas.Screen,13_3_1,2023-01-14T03:40:28.139Z,,,b,,,315,765.628,timeout,e.jpg,,,240087.2,240086.9,239320,239320.4,239101.988,239867.616,
canvas.Screen,13_3_2,2023-01-14T03:40:28.395Z,,,b,,,315,249.942,timeout,e.jpg,,,240343.4,240343.2,240086.9,240087.4,239867.616,240117.558,
canvas.Screen,13_3_3,2023-01-14T03:40:30.105Z,,,b,TRUE,b,315,1935.342,response,e.jpg,b,keypress(f),242053.5,242052.9,240343.2,240343.6,240117.558,241850.264,
canvas.Screen,13_3_4,2023-01-14T03:40:30.379Z,,,b,,,315,250.4,timeout,e.jpg,,,242327.5,242327.1,241827.746,242059,241850.264,242100.664,
flow.Sequence,13_3,2023-01-14T03:40:30.380Z,,,b,,,315,3557.927,completion,e.jpg,,,242327.8,242327.1,238992,238992.8,238769.173,242100.664,
canvas.Screen,13_4_0,2023-01-14T03:40:30.708Z,,,d,,,315,333.177,timeout,eR.jpg,,,242656.6,242656.3,242327.1,242328,242100.664,242433.841,
canvas.Screen,13_4_1,2023-01-14T03:40:31.468Z,,,d,,,315,766.667,timeout,eR.jpg,,,243416.6,243416.3,242656.3,242656.8,242433.841,243200.508,
canvas.Screen,13_4_2,2023-01-14T03:40:31.803Z,,,d,,,315,333.129,timeout,eR.jpg,,,243751.6,243751.3,243416.3,243416.8,243200.508,243533.637,
canvas.Screen,13_4_3,2023-01-14T03:40:32.751Z,,,d,TRUE,d,315,1164.363,response,eR.jpg,d,keypress(j),244699.1,244698,243751.3,243751.9,243533.637,244500.347,
canvas.Screen,13_4_4,2023-01-14T03:40:33.028Z,,,d,,,315,250.423,timeout,eR.jpg,,,244975.7,244975.4,244468.263,244701,244500.347,244750.77,
flow.Sequence,13_4,2023-01-14T03:40:33.028Z,,,d,,,315,2874.736,completion,eR.jpg,,,244976.1,244975.4,242327.1,242327.9,242100.664,244750.77,
canvas.Screen,13_5_0,2023-01-14T03:40:33.285Z,,,d,,,45,258.635,timeout,eR.jpg,,,245233.6,245233.3,244975.4,244976.2,244750.77,245009.405,
canvas.Screen,13_5_1,2023-01-14T03:40:34.044Z,,,d,,,45,757.521,timeout,eR.jpg,,,245992.1,245991.9,245233.3,245233.8,245009.405,245766.926,
canvas.Screen,13_5_2,2023-01-14T03:40:34.372Z,,,d,,,45,333.943,timeout,eR.jpg,,,246319.9,246319.5,245991.9,245992.4,245766.926,246100.869,
canvas.Screen,13_5_3,2023-01-14T03:40:35.441Z,,,d,TRUE,d,45,1287.731,response,eR.jpg,d,keypress(j),247389.7,247388.6,246319.5,246320.1,246100.869,247183.019,
canvas.Screen,13_5_4,2023-01-14T03:40:35.788Z,,,d,,,45,334.912,timeout,eR.jpg,,,247736.5,247736.1,247166.203,247391.4,247183.019,247517.931,
flow.Sequence,13_5,2023-01-14T03:40:35.789Z,,,d,,,45,2985.33,completion,eR.jpg,,,247736.8,247736.1,244975.4,244976.2,244750.77,247517.931,
canvas.Screen,13_6_0,2023-01-14T03:40:36.052Z,,,b,,,270,251.26,timeout,e.jpg,,,247999.9,247999.5,247736.1,247736.9,247517.931,247769.191,
canvas.Screen,13_6_1,2023-01-14T03:40:36.804Z,,,b,,,270,763.978,timeout,e.jpg,,,248751.9,248751.6,247999.5,248000.2,247769.191,248533.169,
canvas.Screen,13_6_2,2023-01-14T03:40:37.139Z,,,b,,,270,333.095,timeout,e.jpg,,,249087.6,249087.2,248751.6,248752.2,248533.169,248866.264,
canvas.Screen,13_6_3,2023-01-14T03:40:38.807Z,,,b,TRUE,b,270,1887.236,response,e.jpg,b,keypress(f),250754.7,250753.5,249087.2,249087.7,248866.264,250565.819,
canvas.Screen,13_6_4,2023-01-14T03:40:39.099Z,,,b,,,270,250.105,timeout,e.jpg,,,251047.6,251047.3,250541.241,250766.1,250565.819,250815.924,
flow.Sequence,13_6,2023-01-14T03:40:39.100Z,,,b,,,270,3529.369,completion,e.jpg,,,251047.9,251047.3,247736.1,247736.9,247517.931,250815.924,
canvas.Screen,13_7_0,2023-01-14T03:40:39.420Z,,,d,,,180,333.458,timeout,eR.jpg,,,251368,251367.7,251047.3,251048.1,250815.924,251149.382,
canvas.Screen,13_7_1,2023-01-14T03:40:40.188Z,,,d,,,180,766.416,timeout,eR.jpg,,,252136.4,252136.1,251367.7,251368.2,251149.382,251915.798,
canvas.Screen,13_7_2,2023-01-14T03:40:40.455Z,,,d,,,180,266.742,timeout,eR.jpg,,,252403,252402.8,252136.1,252136.5,251915.798,252182.54,
canvas.Screen,13_7_3,2023-01-14T03:40:42.047Z,,,d,TRUE,d,180,1811.36,response,eR.jpg,d,keypress(j),253995,253993.9,252402.8,252403.3,252182.54,253799.007,
canvas.Screen,13_7_4,2023-01-14T03:40:42.411Z,,,d,,,180,337.088,timeout,eR.jpg,,,254359.5,254359.2,253784.869,254002,253799.007,254136.095,
flow.Sequence,13_7,2023-01-14T03:40:42.412Z,,,d,,,180,3543.276,completion,eR.jpg,,,254359.9,254359.2,251047.3,251048,250815.924,254136.095,
canvas.Screen,13_8_0,2023-01-14T03:40:42.668Z,,,d,,,270,263.211,timeout,eR.jpg,,,254616.5,254616.1,254359.2,254360,254136.095,254399.306,
canvas.Screen,13_8_1,2023-01-14T03:40:43.435Z,,,d,,,270,767.533,timeout,eR.jpg,,,255383.5,255383.1,254616.1,254616.7,254399.306,255166.839,
canvas.Screen,13_8_2,2023-01-14T03:40:43.702Z,,,d,,,270,265.196,timeout,eR.jpg,,,255650,255649.7,255383.1,255383.8,255166.839,255432.035,
canvas.Screen,13_8_3,2023-01-14T03:40:45.528Z,,,d,TRUE,d,270,2042.965,response,eR.jpg,d,keypress(j),257476.1,257475,255649.7,255650.3,255432.035,257264.869,
canvas.Screen,13_8_4,2023-01-14T03:40:45.795Z,,,d,,,270,250.522,timeout,eR.jpg,,,257743.5,257743.1,257248.942,257478,257264.869,257515.391,
flow.Sequence,13_8,2023-01-14T03:40:45.795Z,,,d,,,270,3607.005,completion,eR.jpg,,,257743.8,257743.1,254359.2,254360,254136.095,257515.391,
