sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
canvas.Screen,10_4_2,2023-01-14T04:32:10.960Z,,,d,,,225,499.995,timeout,eR.jpg,,,94028.2,93928.98,93429.183,93528,93445.778,93945.773,
canvas.Screen,10_4_3,2023-01-14T04:32:11.707Z,,,d,TRUE,d,225,828.227,response,eR.jpg,d,keypress(j),94774.4,94774,93928.98,94028.6,93945.773,94695.472,
canvas.Screen,10_4_4,2023-01-14T04:32:12.210Z,,,d,,,225,500.294,timeout,eR.jpg,,,95277.7,95178.939,94680.044,94779.7,94695.472,95195.766,
flow.Sequence,10_4,2023-01-14T04:32:12.210Z,,,d,,,225,3233.135,completion,eR.jpg,,,95277.9,95178.939,91929.357,92028.5,91945.804,95195.766,
canvas.Screen,10_5_0,2023-01-14T04:32:12.710Z,,,d,,,270,499.585,timeout,eR.jpg,,,95777.6,95678.883,95178.939,95278.2,95195.766,95695.351,
canvas.Screen,10_5_1,2023-01-14T04:32:13.710Z,,,d,,,270,1000.072,timeout,eR.jpg,,,96777.4,96678.701,95678.883,95777.7,95695.351,96695.423,
canvas.Screen,10_5_2,2023-01-14T04:32:14.209Z,,,d,,,270,499.681,timeout,eR.jpg,,,97277.2,97178.564,96678.701,96777.5,96695.423,97195.104,
canvas.Screen,10_5_3,2023-01-14T04:32:14.681Z,,,d,TRUE,d,270,552.996,response,eR.jpg,d,keypress(j),97749,97748.1,97178.564,97277.3,97195.104,97661.653,
canvas.Screen,10_5_4,2023-01-14T04:32:15.176Z,,,d,,,270,499.977,timeout,eR.jpg,,,98243.9,98145.139,97645.4,97750.7,97661.653,98161.63,
flow.Sequence,10_5,2023-01-14T04:32:15.176Z,,,d,,,270,2949.373,completion,eR.jpg,,,98244.2,98145.139,95178.939,95278.1,95195.766,98161.63,
canvas.Screen,10_6_0,2023-01-14T04:32:15.676Z,,,d,,,45,500.101,timeout,eR.jpg,,,98743.9,98645.143,98145.139,98244.6,98161.63,98661.731,
canvas.Screen,10_6_1,2023-01-14T04:32:16.676Z,,,d,,,45,999.779,timeout,eR.jpg,,,99743.5,99644.971,98645.143,98744.1,98661.731,99661.51,
canvas.Screen,10_6_2,2023-01-14T04:32:17.176Z,,,d,,,45,499.981,timeout,eR.jpg,,,100243.5,100144.971,99644.971,99743.7,99661.51,100161.491,
canvas.Screen,10_6_3,2023-01-14T04:32:17.788Z,,,d,TRUE,d,45,693.709,response,eR.jpg,d,keypress(j),100856.1,100855.2,100144.971,100243.8,100161.491,100778.045,
canvas.Screen,10_6_4,2023-01-14T04:32:18.292Z,,,d,,,45,499.918,timeout,eR.jpg,,,101360,101261.466,100761.726,100866.2,100778.045,101277.963,
flow.Sequence,10_6,2023-01-14T04:32:18.292Z,,,d,,,45,3099.836,completion,eR.jpg,,,101360.3,101261.466,98145.139,98244.4,98161.63,101277.963,
canvas.Screen,10_7_0,2023-01-14T04:32:18.792Z,,,d,,,135,499.905,timeout,eR.jpg,,,101859.9,101761.284,101261.466,101360.5,101277.963,101777.868,
canvas.Screen,10_7_1,2023-01-14T04:32:19.792Z,,,d,,,135,999.902,timeout,eR.jpg,,,102859.9,102761.158,101761.284,101860.2,101777.868,102777.77,
canvas.Screen,10_7_2,2023-01-14T04:32:20.292Z,,,d,,,135,499.94,timeout,eR.jpg,,,103359.8,103261.105,102761.158,102860,102777.77,103277.71,
canvas.Screen,10_7_3,2023-01-14T04:32:20.991Z,,,d,TRUE,d,135,779.99,response,eR.jpg,d,keypress(j),104058.6,104057.7,103261.105,103360,103277.71,103977.484,
canvas.Screen,10_7_4,2023-01-14T04:32:21.492Z,,,d,,,135,499.994,timeout,eR.jpg,,,104559.5,104460.978,103947.025,104061.1,103977.484,104477.478,
flow.Sequence,10_7,2023-01-14T04:32:21.492Z,,,d,,,135,3183.015,completion,eR.jpg,,,104559.8,104460.978,101261.466,101360.4,101277.963,104477.478,
canvas.Screen,10_8_0,2023-01-14T04:32:21.992Z,,,b,,,90,500.169,timeout,e.jpg,,,105059.6,104960.937,104460.978,104560,104477.478,104977.647,
canvas.Screen,10_8_1,2023-01-14T04:32:22.992Z,,,b,,,90,999.75,timeout,e.jpg,,,106059.5,105960.908,104960.937,105060,104977.647,105977.397,
canvas.Screen,10_8_2,2023-01-14T04:32:23.491Z,,,b,,,90,500.105,timeout,e.jpg,,,106559.2,106460.781,105960.908,106059.7,105977.397,106477.502,
canvas.Screen,10_8_3,2023-01-14T04:32:23.951Z,,,b,TRUE,b,90,540.698,response,e.jpg,b,keypress(f),107019.1,107018.2,106460.781,106559.4,106477.502,106943.842,
canvas.Screen,10_8_4,2023-01-14T04:32:24.458Z,,,b,,,90,500.064,timeout,e.jpg,,,107525.5,107427.16,106927.259,107030.5,106943.842,107443.906,
flow.Sequence,10_8,2023-01-14T04:32:24.458Z,,,b,,,90,2949.682,completion,e.jpg,,,107525.7,107427.16,104460.978,104560,104477.478,107443.906,
canvas.Screen,10_9_0,2023-01-14T04:32:24.958Z,,,d,,,0,499.809,timeout,eR.jpg,,,108025.5,107927.225,107427.16,107525.7,107443.906,107943.715,
canvas.Screen,10_9_1,2023-01-14T04:32:25.958Z,,,d,,,0,999.854,timeout,eR.jpg,,,109025.7,108927.076,107927.225,108025.6,107943.715,108943.569,
canvas.Screen,10_9_2,2023-01-14T04:32:26.458Z,,,d,,,0,500.07,timeout,eR.jpg,,,109525.6,109427.11,108927.076,109026,108943.569,109443.639,
canvas.Screen,10_9_3,2023-01-14T04:32:26.940Z,,,d,TRUE,d,0,563.261,response,eR.jpg,d,keypress(j),110008,110006.9,109427.11,109525.8,109443.639,109926.868,
canvas.Screen,10_9_4,2023-01-14T04:32:27.441Z,,,d,,,0,500.056,timeout,eR.jpg,,,110508.9,110410.207,109911.077,110009.1,109926.868,110426.924,
flow.Sequence,10_9,2023-01-14T04:32:27.441Z,,,d,,,0,2966.301,completion,eR.jpg,,,110509.3,110410.207,107427.16,107525.7,107443.906,110426.924,
canvas.Screen,10_10_0,2023-01-14T04:32:27.941Z,,,b,,,225,499.746,timeout,e.jpg,,,111008.7,110910.148,110410.207,110509.4,110426.924,110926.67,
canvas.Screen,10_10_1,2023-01-14T04:32:28.941Z,,,b,,,225,999.903,timeout,e.jpg,,,112008.6,111910.034,110910.148,111009,110926.67,111926.573,
canvas.Screen,10_10_2,2023-01-14T04:32:29.441Z,,,b,,,225,499.826,timeout,e.jpg,,,112508.7,112410.107,111910.034,112008.8,111926.573,112426.399,
canvas.Screen,10_10_3,2023-01-14T04:32:30.022Z,,,b,TRUE,b,225,662.501,response,e.jpg,b,keypress(f),113089.9,113088.9,112410.107,112509,112426.399,113009.666,
canvas.Screen,10_10_4,2023-01-14T04:32:30.525Z,,,b,,,225,500.143,timeout,e.jpg,,,113592.9,113493.208,112994.121,113095.4,113009.666,113509.809,
flow.Sequence,10_10,2023-01-14T04:32:30.525Z,,,b,,,225,3066.284,completion,e.jpg,,,113593.2,113493.208,110410.207,110509.3,110426.924,113509.809,
canvas.Screen,10_11_0,2023-01-14T04:32:31.024Z,,,b,,,135,499.78,timeout,e.jpg,,,114091.6,113993.032,113493.208,113593.4,113509.809,114009.589,
canvas.Screen,10_11_1,2023-01-14T04:32:32.024Z,,,b,,,135,999.831,timeout,e.jpg,,,115091.5,114993.049,113993.032,114091.8,114009.589,115009.42,
canvas.Screen,10_11_2,2023-01-14T04:32:32.524Z,,,b,,,135,499.957,timeout,e.jpg,,,115591.5,115492.863,114993.049,115091.9,115009.42,115509.377,
canvas.Screen,10_11_3,2023-01-14T04:32:32.994Z,,,b,TRUE,b,135,552.023,response,e.jpg,b,keypress(f),116061.8,116061.4,115492.863,115591.7,115509.377,115975.936,
canvas.Screen,10_11_4,2023-01-14T04:32:33.490Z,,,b,,,135,500.012,timeout,e.jpg,,,116558.1,116459.336,115959.759,116062.3,115975.936,116475.948,
flow.Sequence,10_11,2023-01-14T04:32:33.491Z,,,b,,,135,2949.527,completion,e.jpg,,,116558.4,116459.336,113493.208,113593.4,113509.809,116475.948,
canvas.Screen,10_12_0,2023-01-14T04:32:33.990Z,,,d,,,315,499.855,timeout,eR.jpg,,,117058,116959.313,116459.336,116558.6,116475.948,116975.803,
canvas.Screen,10_12_1,2023-01-14T04:32:34.990Z,,,d,,,315,999.94,timeout,eR.jpg,,,118057.8,117959.187,116959.313,117058.2,116975.803,117975.743,
canvas.Screen,10_12_2,2023-01-14T04:32:35.489Z,,,d,,,315,499.838,timeout,eR.jpg,,,118557.8,118459.11,117959.187,118058.1,117975.743,118475.581,
canvas.Screen,10_12_3,2023-01-14T04:32:36.065Z,,,d,TRUE,d,315,656.519,response,eR.jpg,d,keypress(j),119133.1,119132.1,118459.11,118557.9,118475.581,119059.103,
canvas.Screen,10_12_4,2023-01-14T04:32:36.573Z,,,d,,,315,499.925,timeout,eR.jpg,,,119641.1,119542.363,119025.564,119139.5,119059.103,119559.028,
flow.Sequence,10_12,2023-01-14T04:32:36.573Z,,,d,,,315,3066.415,completion,eR.jpg,,,119641.5,119542.363,116459.336,116558.5,116475.948,119559.028,
canvas.Screen,10_13_0,2023-01-14T04:32:37.073Z,,,b,,,270,499.632,timeout,e.jpg,,,120141,120042.337,119542.363,119641.6,119559.028,120058.66,
canvas.Screen,10_13_1,2023-01-14T04:32:38.072Z,,,b,,,270,999.941,timeout,e.jpg,,,121140.7,121042.165,120042.337,120141.2,120058.66,121058.601,
canvas.Screen,10_13_2,2023-01-14T04:32:38.572Z,,,b,,,270,500.065,timeout,e.jpg,,,121640.7,121542.184,121042.165,121141,121058.601,121558.666,
canvas.Screen,10_13_3,2023-01-14T04:32:39.034Z,,,b,TRUE,b,270,542.734,response,e.jpg,b,keypress(f),122101.9,122101.4,121542.184,121641,121558.666,122008.443,
canvas.Screen,10_13_4,2023-01-14T04:32:39.522Z,,,b,,,270,500.193,timeout,e.jpg,,,122590.6,122491.889,121992.086,122102.7,122008.443,122508.636,
flow.Sequence,10_13,2023-01-14T04:32:39.523Z,,,b,,,270,2932.861,completion,e.jpg,,,122590.8,122491.889,119542.363,119641.6,119559.028,122508.636,
canvas.Screen,10_14_0,2023-01-14T04:32:40.024Z,,,d,,,180,499.786,timeout,eR.jpg,,,123092.8,122991.916,122491.889,122591,122508.636,123008.422,
canvas.Screen,10_14_1,2023-01-14T04:32:41.023Z,,,d,,,180,999.908,timeout,eR.jpg,,,124091.3,123991.723,122991.916,123093.9,123008.422,124008.33,
canvas.Screen,10_14_2,2023-01-14T04:32:41.522Z,,,d,,,180,499.917,timeout,eR.jpg,,,124590.8,124491.762,123991.723,124091.6,124008.33,124508.247,
canvas.Screen,10_14_3,2023-01-14T04:32:42.127Z,,,d,TRUE,d,180,685.753,response,eR.jpg,d,keypress(j),125195.1,125194,124491.762,124591.1,124508.247,125124.892,
canvas.Screen,10_14_4,2023-01-14T04:32:42.639Z,,,d,,,180,499.778,timeout,eR.jpg,,,125707,125608.205,125100.862,125207.5,125124.892,125624.67,
flow.Sequence,10_14,2023-01-14T04:32:42.639Z,,,d,,,180,3099.569,completion,eR.jpg,,,125707.3,125608.205,122491.889,122591,122508.636,125624.67,
canvas.Screen,10_15_0,2023-01-14T04:32:43.138Z,,,b,,,45,499.896,timeout,e.jpg,,,126206.6,126108.021,125608.205,125707.5,125624.67,126124.566,
canvas.Screen,10_15_1,2023-01-14T04:32:44.138Z,,,b,,,45,1000.141,timeout,e.jpg,,,127206.6,127107.972,126108.021,126206.8,126124.566,127124.707,
canvas.Screen,10_15_2,2023-01-14T04:32:44.638Z,,,b,,,45,499.805,timeout,e.jpg,,,127706.3,127607.77,127107.972,127206.7,127124.707,127624.512,
canvas.Screen,10_15_3,2023-01-14T04:32:45.125Z,,,b,TRUE,b,45,567.588,response,e.jpg,b,keypress(f),128193.2,128192.1,127607.77,127706.4,127624.512,128107.684,
canvas.Screen,10_15_4,2023-01-14T04:32:45.622Z,,,b,,,45,499.937,timeout,e.jpg,,,128689.8,128591.116,128090.914,128194.7,128107.684,128607.621,
flow.Sequence,10_15,2023-01-14T04:32:45.622Z,,,b,,,45,2966.446,completion,e.jpg,,,128690.2,128591.116,125608.205,125707.4,125624.67,128607.621,
flow.Loop,10,2023-01-14T04:32:45.622Z,,,,,,,48510.282,completion,,,,128690.4,128591.116,80064.226,80163.5,80080.834,128607.621,
canvas.Screen,11_0_0,2023-01-14T04:32:46.121Z,,,d,,,315,500.175,timeout,eR.jpg,,,129189.7,129091.037,128591.116,128690.5,128607.621,129107.796,
canvas.Screen,11_0_1,2023-01-14T04:32:47.121Z,,,d,,,315,999.728,timeout,eR.jpg,,,130189.7,130091.073,129091.037,129189.9,129107.796,130107.524,
canvas.Screen,11_0_2,2023-01-14T04:32:47.621Z,,,d,,,315,500.057,timeout,eR.jpg,,,130689.6,130590.968,130091.073,130190,130107.524,130607.581,
canvas.Screen,11_0_3,2023-01-14T04:32:48.192Z,,,d,TRUE,d,315,652.119,response,eR.jpg,d,keypress(j),131260.1,131259.7,130590.968,130689.8,130607.581,131173.914,
canvas.Screen,11_0_4,2023-01-14T04:32:48.688Z,,,d,,,315,500.106,timeout,eR.jpg,,,131756.2,131657.514,131157.316,131265.4,131173.914,131674.02,
flow.Sequence,11_0,2023-01-14T04:32:48.688Z,,,d,,,315,3049.893,completion,eR.jpg,,,131756.4,131657.514,128591.116,128690.5,128607.621,131674.02,
canvas.Screen,11_1_0,2023-01-14T04:32:49.188Z,,,b,,,90,499.998,timeout,e.jpg,,,132256.1,132157.134,131657.514,131756.6,131674.02,132174.018,
canvas.Screen,11_1_1,2023-01-14T04:32:50.189Z,,,b,,,90,999.679,timeout,e.jpg,,,133256.8,133157.398,132157.134,132256.2,132174.018,133173.697,
canvas.Screen,11_1_2,2023-01-14T04:32:50.687Z,,,b,,,90,499.989,timeout,e.jpg,,,133755.6,133657.131,133157.398,133257.1,133173.697,133673.686,
canvas.Screen,11_1_3,2023-01-14T04:32:51.141Z,,,b,TRUE,b,90,534.514,response,e.jpg,b,keypress(f),134209.8,134208.2,133657.131,133755.8,133673.686,134123.507,
canvas.Screen,11_1_4,2023-01-14T04:32:51.637Z,,,b,,,90,499.951,timeout,e.jpg,,,134705.6,134607.035,134107.777,134211.8,134123.507,134623.458,
flow.Sequence,11_1,2023-01-14T04:32:51.637Z,,,b,,,90,2933.015,completion,e.jpg,,,134705.9,134607.035,131657.514,131756.5,131674.02,134623.458,
canvas.Screen,11_2_0,2023-01-14T04:32:52.137Z,,,b,,,225,499.996,timeout,e.jpg,,,135205.7,135107.015,134607.035,134706,134623.458,135123.454,
canvas.Screen,11_2_1,2023-01-14T04:32:53.137Z,,,b,,,225,999.987,timeout,e.jpg,,,136205.4,136106.775,135107.015,135205.9,135123.454,136123.441,
canvas.Screen,11_2_2,2023-01-14T04:32:53.637Z,,,b,,,225,499.883,timeout,e.jpg,,,136705.8,136606.611,136106.775,136205.6,136123.441,136623.324,
canvas.Screen,11_2_3,2023-01-14T04:32:54.242Z,,,b,TRUE,b,225,685.576,response,e.jpg,b,keypress(f),137310,137308.9,136606.611,136706.1,136623.324,137249.469,
canvas.Screen,11_2_4,2023-01-14T04:32:54.770Z,,,b,,,225,506.989,timeout,e.jpg,,,137838.6,137740.026,137210.985,137319.5,137249.469,137756.458,
flow.Sequence,11_2,2023-01-14T04:32:54.771Z,,,b,,,225,3116.568,completion,e.jpg,,,137838.9,137740.026,134607.035,134705.9,134623.458,137756.458,
canvas.Screen,11_3_0,2023-01-14T04:32:55.270Z,,,d,,,135,499.856,timeout,eR.jpg,,,138338.5,138239.875,137740.026,137839.1,137756.458,138256.314,
canvas.Screen,11_3_1,2023-01-14T04:32:56.270Z,,,d,,,135,999.895,timeout,eR.jpg,,,139338.4,139239.758,138239.875,138338.7,138256.314,139256.209,
canvas.Screen,11_3_2,2023-01-14T04:32:56.770Z,,,d,,,135,500.006,timeout,eR.jpg,,,139838.2,139739.685,139239.758,139338.6,139256.209,139756.215,
canvas.Screen,11_3_3,2023-01-14T04:32:57.321Z,,,d,TRUE,d,135,632.185,response,eR.jpg,d,keypress(j),140389.4,140388.4,139739.685,139838.4,139756.215,140306.042,
canvas.Screen,11_3_4,2023-01-14T04:32:57.820Z,,,d,,,135,500.009,timeout,eR.jpg,,,140888.2,140789.54,140290.307,140397,140306.042,140806.051,
flow.Sequence,11_3,2023-01-14T04:32:57.820Z,,,d,,,135,3033.082,completion,eR.jpg,,,140888.4,140789.54,137740.026,137839.1,137756.458,140806.051,
canvas.Screen,11_4_0,2023-01-14T04:32:58.320Z,,,b,,,45,499.834,timeout,e.jpg,,,141388.2,141289.593,140789.54,140888.6,140806.051,141305.885,
canvas.Screen,11_4_1,2023-01-14T04:32:59.319Z,,,b,,,45,999.893,timeout,e.jpg,,,142387.4,142289.215,141289.593,141388.4,141305.885,142305.778,
canvas.Screen,11_4_2,2023-01-14T04:32:59.821Z,,,b,,,45,500.069,timeout,e.jpg,,,142889.6,142789.286,142289.215,142387.4,142305.778,142805.847,
canvas.Screen,11_4_3,2023-01-14T04:33:00.186Z,,,b,TRUE,b,45,447.953,response,e.jpg,b,keypress(f),143254.3,143253.8,142789.286,142890,142805.847,143172.474,
canvas.Screen,11_4_4,2023-01-14T04:33:00.686Z,,,b,,,45,499.913,timeout,e.jpg,,,143754.4,143655.748,143141.565,143255.5,143172.474,143672.387,
flow.Sequence,11_4,2023-01-14T04:33:00.686Z,,,b,,,45,2849.697,completion,e.jpg,,,143754.7,143655.748,140789.54,140888.5,140806.051,143672.387,
canvas.Screen,11_5_0,2023-01-14T04:33:01.186Z,,,d,,,270,500.002,timeout,eR.jpg,,,144254.3,144155.71,143655.748,143754.9,143672.387,144172.389,
canvas.Screen,11_5_1,2023-01-14T04:33:02.186Z,,,d,,,270,999.688,timeout,eR.jpg,,,145254.6,145155.968,144155.71,144254.6,144172.389,145172.077,
canvas.Screen,11_5_2,2023-01-14T04:33:02.686Z,,,d,,,270,499.899,timeout,eR.jpg,,,145754.2,145655.684,145155.968,145254.6,145172.077,145671.976,
canvas.Screen,11_5_3,2023-01-14T04:33:03.240Z,,,d,TRUE,d,270,635.224,response,eR.jpg,d,keypress(j),146308.2,146307.2,145655.684,145754.3,145671.976,146221.893,
canvas.Screen,11_5_4,2023-01-14T04:33:03.736Z,,,d,,,270,500.066,timeout,eR.jpg,,,146804.2,146705.567,146205.372,146311,146221.893,146721.959,
flow.Sequence,11_5,2023-01-14T04:33:03.736Z,,,d,,,270,3033.18,completion,eR.jpg,,,146804.4,146705.567,143655.748,143754.8,143672.387,146721.959,
canvas.Screen,11_6_0,2023-01-14T04:33:04.236Z,,,b,,,0,499.922,timeout,e.jpg,,,147304.7,147205.494,146705.567,146804.7,146721.959,147221.881,
canvas.Screen,11_6_1,2023-01-14T04:33:05.235Z,,,b,,,0,999.776,timeout,e.jpg,,,148303.5,148205.358,147205.494,147305.1,147221.881,148221.657,
canvas.Screen,11_6_2,2023-01-14T04:33:05.736Z,,,b,,,0,500.022,timeout,e.jpg,,,148804.1,148705.116,148205.358,148303.6,148221.657,148721.679,
canvas.Screen,11_6_3,2023-01-14T04:33:06.239Z,,,b,TRUE,b,0,584.621,response,e.jpg,b,keypress(f),149307.1,149306.3,148705.116,148804.4,148721.679,149221.474,
canvas.Screen,11_6_4,2023-01-14T04:33:06.735Z,,,b,,,0,500.104,timeout,e.jpg,,,149803.7,149704.982,149205.527,149312.6,149221.474,149721.578,
flow.Sequence,11_6,2023-01-14T04:33:06.736Z,,,b,,,0,2983.023,completion,e.jpg,,,149804,149704.982,146705.567,146804.7,146721.959,149721.578,
canvas.Screen,11_7_0,2023-01-14T04:33:07.236Z,,,d,,,180,499.927,timeout,eR.jpg,,,150304.1,150204.903,149704.982,149804.2,149721.578,150221.505,
canvas.Screen,11_7_1,2023-01-14T04:33:08.235Z,,,d,,,180,999.944,timeout,eR.jpg,,,151303.3,151204.82,150204.903,150304.4,150221.505,151221.449,
canvas.Screen,11_7_2,2023-01-14T04:33:08.735Z,,,d,,,180,499.879,timeout,eR.jpg,,,151803.4,151704.762,151204.82,151303.5,151221.449,151721.328,
canvas.Screen,11_7_3,2023-01-14T04:33:09.385Z,,,d,TRUE,d,180,730.972,response,eR.jpg,d,keypress(j),152453.4,152452.3,151704.762,151803.6,151721.328,152371.225,
canvas.Screen,11_7_4,2023-01-14T04:33:09.885Z,,,d,,,180,499.89,timeout,eR.jpg,,,152953.3,152854.596,152347.903,152460.4,152371.225,152871.115,
flow.Sequence,11_7,2023-01-14T04:33:09.885Z,,,d,,,180,3133.018,completion,eR.jpg,,,152953.6,152854.596,149704.982,149804.1,149721.578,152871.115,
canvas.Screen,11_8_0,2023-01-14T04:33:10.385Z,,,b,,,315,500.015,timeout,e.jpg,,,153453.3,153354.593,152854.596,152953.7,152871.115,153371.13,
canvas.Screen,11_8_1,2023-01-14T04:33:11.385Z,,,b,,,315,999.882,timeout,e.jpg,,,154453,154354.513,153354.593,153453.5,153371.13,154371.012,
canvas.Screen,11_8_2,2023-01-14T04:33:11.885Z,,,b,,,315,499.796,timeout,e.jpg,,,154953,154854.494,154354.513,154453.1,154371.012,154870.808,
canvas.Screen,11_8_3,2023-01-14T04:33:12.281Z,,,b,TRUE,b,315,478.092,response,e.jpg,b,keypress(f),155349.8,155348.9,154854.494,154953.2,154870.808,155287.425,
canvas.Screen,11_8_4,2023-01-14T04:33:12.801Z,,,b,,,315,500.004,timeout,e.jpg,,,155869.7,155770.899,155270.973,155351.3,155287.425,155787.429,
flow.Sequence,11_8,2023-01-14T04:33:12.802Z,,,b,,,315,2899.784,completion,e.jpg,,,155870.2,155770.899,152854.596,152953.7,152871.115,155787.429,
canvas.Screen,11_9_0,2023-01-14T04:33:13.301Z,,,b,,,270,499.839,timeout,e.jpg,,,156369.3,156270.836,155770.899,155870.3,155787.429,156287.268,
canvas.Screen,11_9_1,2023-01-14T04:33:14.301Z,,,b,,,270,999.964,timeout,e.jpg,,,157369.4,157270.771,156270.836,156369.5,156287.268,157287.232,
canvas.Screen,11_9_2,2023-01-14T04:33:14.801Z,,,b,,,270,499.769,timeout,e.jpg,,,157869.4,157770.653,157270.771,157369.5,157287.232,157787.001,
canvas.Screen,11_9_3,2023-01-14T04:33:15.199Z,,,b,TRUE,b,270,478.799,response,e.jpg,b,keypress(f),158267.2,158265.8,157770.653,157869.5,157787.001,158186.964,
canvas.Screen,11_9_4,2023-01-14T04:33:15.701Z,,,b,,,270,500.035,timeout,e.jpg,,,158769,158670.574,158170.477,158277.7,158186.964,158686.999,
flow.Sequence,11_9,2023-01-14T04:33:15.701Z,,,b,,,270,2883.145,completion,e.jpg,,,158769.3,158670.574,155770.899,155870.3,155787.429,158686.999,
canvas.Screen,11_10_0,2023-01-14T04:33:16.201Z,,,b,,,180,499.889,timeout,e.jpg,,,159269.2,159170.482,158670.574,158769.6,158686.999,159186.888,
canvas.Screen,11_10_1,2023-01-14T04:33:17.202Z,,,b,,,180,1000.009,timeout,e.jpg,,,160269.9,160170.166,159170.482,159269.3,159186.888,160186.897,
canvas.Screen,11_10_2,2023-01-14T04:33:17.700Z,,,b,,,180,499.895,timeout,e.jpg,,,160768.8,160670.251,160170.166,160270.2,160186.897,160686.792,
canvas.Screen,11_10_3,2023-01-14T04:33:18.315Z,,,b,TRUE,b,180,695.408,response,e.jpg,b,keypress(f),161383.4,161382.2,160670.251,160768.9,160686.792,161303.369,
canvas.Screen,11_10_4,2023-01-14T04:33:18.817Z,,,b,,,180,500.125,timeout,e.jpg,,,161885.5,161786.774,161287.679,161392.6,161303.369,161803.494,
flow.Sequence,11_10,2023-01-14T04:33:18.817Z,,,b,,,180,3099.775,completion,e.jpg,,,161885.8,161786.774,158670.574,158769.5,158686.999,161803.494,
canvas.Screen,11_11_0,2023-01-14T04:33:19.317Z,,,b,,,135,499.666,timeout,e.jpg,,,162385.4,162286.711,161786.774,161886,161803.494,162303.16,
canvas.Screen,11_11_1,2023-01-14T04:33:20.317Z,,,b,,,135,1000.065,timeout,e.jpg,,,163385,163286.402,162286.711,162385.6,162303.16,163303.225,
canvas.Screen,11_11_2,2023-01-14T04:33:20.817Z,,,b,,,135,499.686,timeout,e.jpg,,,163885.1,163786.474,163286.402,163385.1,163303.225,163802.911,
canvas.Screen,11_11_3,2023-01-14T04:33:21.330Z,,,b,TRUE,b,135,594.189,response,e.jpg,b,keypress(f),164398.1,164397.1,163786.474,163885.3,163802.911,164324.443,
canvas.Screen,11_11_4,2023-01-14T04:33:21.833Z,,,b,,,135,495.199,timeout,e.jpg,,,164901.7,164803.023,164289.838,164399.4,164324.443,164819.642,
flow.Sequence,11_11,2023-01-14T04:33:21.834Z,,,b,,,135,2999.529,completion,e.jpg,,,164902,164803.023,161786.774,161886,161803.494,164819.642,
canvas.Screen,11_12_0,2023-01-14T04:33:22.333Z,,,d,,,90,499.695,timeout,eR.jpg,,,165401.5,165302.987,164803.023,164902.2,164819.642,165319.337,
canvas.Screen,11_12_1,2023-01-14T04:33:23.333Z,,,d,,,90,1000.164,timeout,eR.jpg,,,166401.4,166302.824,165302.987,165401.7,165319.337,166319.501,
canvas.Screen,11_12_2,2023-01-14T04:33:23.833Z,,,d,,,90,499.838,timeout,eR.jpg,,,166901.2,166802.753,166302.824,166401.5,166319.501,166819.339,
canvas.Screen,11_12_3,2023-01-14T04:33:24.315Z,,,d,TRUE,d,90,563.261,response,eR.jpg,d,keypress(j),167383.7,167382.6,166802.753,166901.5,166819.339,167302.547,
canvas.Screen,11_12_4,2023-01-14T04:33:24.816Z,,,d,,,90,500.008,timeout,eR.jpg,,,167884.6,167785.871,167286.641,167392.7,167302.547,167802.555,
flow.Sequence,11_12,2023-01-14T04:33:24.817Z,,,d,,,90,2966.229,completion,eR.jpg,,,167884.9,167785.871,164803.023,164902.1,164819.642,167802.555,
canvas.Screen,11_13_0,2023-01-14T04:33:25.316Z,,,d,,,225,499.956,timeout,eR.jpg,,,168384.5,168285.823,167785.871,167885,167802.555,168302.511,
canvas.Screen,11_13_1,2023-01-14T04:33:26.316Z,,,d,,,225,999.66,timeout,eR.jpg,,,169384.5,169285.982,168285.823,168384.7,168302.511,169302.171,
canvas.Screen,11_13_2,2023-01-14T04:33:26.817Z,,,d,,,225,499.902,timeout,eR.jpg,,,169885.2,169785.584,169285.982,169384.7,169302.171,169802.073,
canvas.Screen,11_13_3,2023-01-14T04:33:27.385Z,,,d,TRUE,d,225,650.427,response,eR.jpg,d,keypress(j),170453.2,170452.5,169785.584,169885.4,169802.073,170368.909,
canvas.Screen,11_13_4,2023-01-14T04:33:27.883Z,,,d,,,225,500.178,timeout,eR.jpg,,,170950.9,170852.235,170356.242,170454.1,170368.909,170869.087,
flow.Sequence,11_13,2023-01-14T04:33:27.883Z,,,d,,,225,3049.68,completion,eR.jpg,,,170951.3,170852.235,167785.871,167885,167802.555,170869.087,
canvas.Screen,11_14_0,2023-01-14T04:33:28.382Z,,,d,,,45,499.721,timeout,eR.jpg,,,171450.7,171352.176,170852.235,170951.4,170869.087,171368.808,
canvas.Screen,11_14_1,2023-01-14T04:33:29.382Z,,,d,,,45,999.702,timeout,eR.jpg,,,172450.6,172352.007,171352.176,171450.9,171368.808,172368.51,
canvas.Screen,11_14_2,2023-01-14T04:33:29.882Z,,,d,,,45,500.014,timeout,eR.jpg,,,172950.3,172851.884,172352.007,172450.8,172368.51,172868.524,
canvas.Screen,11_14_3,2023-01-14T04:33:30.390Z,,,d,TRUE,d,45,589.476,response,eR.jpg,d,keypress(j),173458.3,173458,172851.884,172950.4,172868.524,173368.454,
